split,class_label,record_id,chunk_id,chunk_file,sample_rate,window_sec,window_samples,start_sample,end_sample,original_split,original_chunk_file,source_mem_file,dataset_source,source_db,record_total_samples,settling_skip_samples,dropped_tail_samples,balanced_index,notes,start_sec,end_sec,native_fs,beat_count,normal_beat_count,abnormal_beat_count,abnormal_beat_ratio,rbbb_count,pvc_count,pac_sv_count,fusion_paced_unknown_count,afib_afl_overlap_sec,afib_afl_ratio,rhythm_labels,annotation_symbols,annotation_valid,annotation_weak,exclusion_reason,beat_annotation_file,rhythm_annotation_file
train,ARR,100,16,train/ARR/100/100_w00016.mem,1000,30,30000,482000,511999,train,train/ARR/100/100_w00016.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,16,,482.000,512.000,360.0,39,39,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:39,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,17,val/ARR/100/100_w00017.mem,1000,30,30000,512000,541999,train,train/ARR/100/100_w00017.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,17,,512.000,542.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,18,train/ARR/100/100_w00018.mem,1000,30,30000,542000,571999,train,train/ARR/100/100_w00018.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,18,,542.000,572.000,360.0,39,39,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:39,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,19,test/ARR/100/100_w00019.mem,1000,30,30000,572000,601999,train,train/ARR/100/100_w00019.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,19,,572.000,602.000,360.0,39,39,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:39,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,20,train/ARR/100/100_w00020.mem,1000,30,30000,602000,631999,train,train/ARR/100/100_w00020.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,20,,602.000,632.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,21,val/ARR/100/100_w00021.mem,1000,30,30000,632000,661999,train,train/ARR/100/100_w00021.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,21,,632.000,662.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,22,train/ARR/100/100_w00022.mem,1000,30,30000,662000,691999,train,train/ARR/100/100_w00022.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,22,,662.000,692.000,360.0,40,40,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:40,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,23,test/ARR/100/100_w00023.mem,1000,30,30000,692000,721999,train,train/ARR/100/100_w00023.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,23,,692.000,722.000,360.0,39,39,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:39,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,24,train/ARR/100/100_w00024.mem,1000,30,30000,722000,751999,train,train/ARR/100/100_w00024.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,24,,722.000,752.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,25,val/ARR/100/100_w00025.mem,1000,30,30000,752000,781999,train,train/ARR/100/100_w00025.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,25,,752.000,782.000,360.0,38,37,1,0.026316,0,0,1,0,0.000,0.000000,(N:30.0,N:37;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,26,train/ARR/100/100_w00026.mem,1000,30,30000,782000,811999,train,train/ARR/100/100_w00026.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,26,,782.000,812.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,27,test/ARR/100/100_w00027.mem,1000,30,30000,812000,841999,train,train/ARR/100/100_w00027.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,27,,812.000,842.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,30,train/ARR/100/100_w00030.mem,1000,30,30000,902000,931999,train,train/ARR/100/100_w00030.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,30,,902.000,932.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,31,test/ARR/100/100_w00031.mem,1000,30,30000,932000,961999,train,train/ARR/100/100_w00031.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,31,,932.000,962.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,33,val/ARR/100/100_w00033.mem,1000,30,30000,992000,1021999,train,train/ARR/100/100_w00033.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,33,,992.000,1022.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,34,train/ARR/100/100_w00034.mem,1000,30,30000,1022000,1051999,train,train/ARR/100/100_w00034.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,34,,1022.000,1052.000,360.0,38,37,1,0.026316,0,0,1,0,0.000,0.000000,(N:30.0,N:37;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,35,test/ARR/100/100_w00035.mem,1000,30,30000,1052000,1081999,train,train/ARR/100/100_w00035.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,35,,1052.000,1082.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,36,train/ARR/100/100_w00036.mem,1000,30,30000,1082000,1111999,train,train/ARR/100/100_w00036.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,36,,1082.000,1112.000,360.0,37,36,1,0.027027,0,0,1,0,0.000,0.000000,(N:30.0,N:36;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,37,val/ARR/100/100_w00037.mem,1000,30,30000,1112000,1141999,train,train/ARR/100/100_w00037.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,37,,1112.000,1142.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,38,train/ARR/100/100_w00038.mem,1000,30,30000,1142000,1171999,train,train/ARR/100/100_w00038.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,38,,1142.000,1172.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,41,val/ARR/100/100_w00041.mem,1000,30,30000,1232000,1261999,train,train/ARR/100/100_w00041.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,41,,1232.000,1262.000,360.0,37,36,1,0.027027,0,0,1,0,0.000,0.000000,(N:30.0,N:36;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,43,test/ARR/100/100_w00043.mem,1000,30,30000,1292000,1321999,train,train/ARR/100/100_w00043.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,43,,1292.000,1322.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,44,train/ARR/100/100_w00044.mem,1000,30,30000,1322000,1351999,train,train/ARR/100/100_w00044.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,44,,1322.000,1352.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,45,val/ARR/100/100_w00045.mem,1000,30,30000,1352000,1381999,train,train/ARR/100/100_w00045.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,45,,1352.000,1382.000,360.0,37,36,1,0.027027,0,0,1,0,0.000,0.000000,(N:30.0,N:36;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,46,train/ARR/100/100_w00046.mem,1000,30,30000,1382000,1411999,train,train/ARR/100/100_w00046.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,46,,1382.000,1412.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,47,test/ARR/100/100_w00047.mem,1000,30,30000,1412000,1441999,train,train/ARR/100/100_w00047.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,47,,1412.000,1442.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,48,train/ARR/100/100_w00048.mem,1000,30,30000,1442000,1471999,train,train/ARR/100/100_w00048.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,48,,1442.000,1472.000,360.0,37,36,1,0.027027,0,0,1,0,0.000,0.000000,(N:30.0,N:36;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
val,ARR,100,49,val/ARR/100/100_w00049.mem,1000,30,30000,1472000,1501999,train,train/ARR/100/100_w00049.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,49,,1472.000,1502.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,50,train/ARR/100/100_w00050.mem,1000,30,30000,1502000,1531999,train,train/ARR/100/100_w00050.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,50,,1502.000,1532.000,360.0,37,36,1,0.027027,0,1,0,0,0.000,0.000000,(N:30.0,N:36;V:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,51,test/ARR/100/100_w00051.mem,1000,30,30000,1532000,1561999,train,train/ARR/100/100_w00051.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,51,,1532.000,1562.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,54,train/ARR/100/100_w00054.mem,1000,30,30000,1622000,1651999,train,train/ARR/100/100_w00054.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,54,,1622.000,1652.000,360.0,39,38,1,0.025641,0,0,1,0,0.000,0.000000,(N:30.0,N:38;A:1,0,1,arr_weak_single_abnormal_beat,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
test,ARR,100,55,test/ARR/100/100_w00055.mem,1000,30,30000,1652000,1681999,train,train/ARR/100/100_w00055.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,55,,1652.000,1682.000,360.0,40,40,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:40,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,56,train/ARR/100/100_w00056.mem,1000,30,30000,1682000,1711999,train,train/ARR/100/100_w00056.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,56,,1682.000,1712.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
train,ARR,100,57,train/ARR/100/100_w00057.mem,1000,30,30000,1712000,1741999,train,train/ARR/100/100_w00057.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\100.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,57,,1712.000,1742.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\100.atr
