case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,18,38882000,38941999,38882.000,38942.000,nsrdb,0,0,NSR,NSR,1,25910967,-78456402,-91199348,-55152221,107,105,0,123,1337,926,105,105,138,72,38,18,7,2,1,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,1973,123,312,115,0,0,0,0,0,107,0,0,107,0,0,105,0,105,138,1373,16,105,0,336,2257,0,0,2,2,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,19,38942000,39001999,38942.000,39002.000,nsrdb,0,0,NSR,NSR,1,5404944,-31327006,-94398644,-77184873,94,92,0,66,955,764,92,92,68,45,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,2981,66,227,95,0,0,0,0,0,94,0,0,94,0,0,92,0,92,68,2316,12,92,0,189,2125,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,20,39002000,39061999,39002.000,39062.000,nsrdb,0,0,NSR,NSR,1,8916033,-23674197,-100112132,-81701403,91,89,0,74,1029,757,89,89,57,38,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,3095,74,222,96,0,0,0,0,0,91,0,0,91,0,0,89,0,89,57,2658,10,89,0,163,2177,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,21,39062000,39121999,39062.000,39122.000,nsrdb,0,0,NSR,NSR,1,27052543,-46060975,-103406116,-75125216,90,88,0,104,1239,789,88,88,75,48,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3494,104,225,100,0,0,0,0,0,90,0,0,90,0,0,88,0,88,75,3299,6,88,0,218,2295,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,22,39122000,39181999,39122.000,39182.000,nsrdb,0,0,NSR,NSR,1,14112675,-38288077,-96634251,-75896429,92,88,2,94,1214,779,88,90,95,43,18,9,3,2,2,2,2,2,2,2,2,2,2,2,0,92,0,0,0,0,0,3327,94,222,99,0,0,0,0,0,92,0,0,92,2,0,90,2,90,95,2987,8,90,222,270,2266,0,0,4,4,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,23,39182000,39241999,39182.000,39242.000,nsrdb,0,0,NSR,NSR,1,24164919,-40515855,-110571430,-70955685,93,90,0,116,1380,807,90,91,56,45,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3597,115,234,100,0,0,0,0,0,92,0,0,92,0,0,90,0,91,56,3426,6,90,0,157,2295,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,24,39242000,39301999,39242.000,39302.000,nsrdb,0,0,NSR,NSR,1,-13235017,-32870031,-80483716,-71304019,95,81,12,93,1198,792,80,93,289,51,31,23,20,19,19,18,17,16,14,13,12,12,12,12,3,94,3,3,3,0,0,3884,87,203,98,0,0,0,0,0,94,1,1,94,5,3,92,12,93,289,3723,4,93,1290,795,2534,315,0,40,34,6
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,25,39302000,39361999,39302.000,39362.000,nsrdb,0,0,NSR,NSR,1,23863616,2208813,-132005096,-89772310,92,90,0,91,1132,807,90,90,25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3325,91,231,92,0,0,0,0,0,92,0,0,92,0,0,90,0,90,25,2994,8,90,0,71,2295,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,26,39362000,39421999,39362.000,39422.000,nsrdb,0,0,NSR,NSR,1,22851640,-16563295,-120974642,-82099598,94,91,0,107,1271,819,91,92,42,32,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,3420,105,241,101,0,0,0,0,0,93,0,0,93,0,0,91,0,92,42,3073,8,91,0,116,2304,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,27,39422000,39481999,39422.000,39482.000,nsrdb,0,0,NSR,NSR,1,5391178,-32590810,-84026066,-86675854,84,82,0,64,871,656,82,82,44,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,2823,64,192,84,0,0,0,0,0,84,0,0,84,0,0,82,0,82,44,2485,10,82,0,137,2048,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,28,39482000,39541999,39482.000,39542.000,nsrdb,1,1,CHF,CHF,1,-28737800,12939442,-79809740,-101573417,83,80,0,10,602,640,80,81,59,38,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,2878,10,158,82,0,0,0,0,0,82,0,0,82,0,0,80,0,81,59,2572,8,80,0,186,2048,0,0,0,0,0
33,train,NSR,0,19830,21,33,train/NSR/19830/19830_30min_w021.mem,37802000,39601999,29,39542000,39601999,39542.000,39602.000,nsrdb,1,1,CHF,CHF,1,-34218999,-2494461,-75772451,-86139373,92,86,4,27,674,716,86,90,129,49,18,9,6,5,5,5,4,4,4,4,4,4,4,4,0,91,3,2,3,0,0,3707,26,171,93,0,0,0,0,0,91,0,0,91,5,0,90,4,90,129,3389,4,90,444,366,2131,326,0,15,9,6
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,0,1802000,1861999,1802.000,1862.000,chfdb,1,1,CHF,CHF,1,-95663044,123436100,-134645668,-90160120,97,92,3,0,798,340,92,95,55,20,4,3,3,3,3,3,3,3,3,3,1,1,1,1,0,97,0,0,0,0,0,4288,0,296,100,0,0,0,0,0,97,0,0,97,0,0,95,3,95,55,2708,8,95,315,148,946,0,0,6,6,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,1,1862000,1921999,1862.000,1922.000,chfdb,2,2,ARR,ARR,1,-127663063,-26196846,-16746491,-25392823,91,49,40,0,492,154,49,89,633,53,45,42,42,42,42,42,42,42,42,40,40,40,40,39,38,91,0,0,0,0,0,3540,0,208,95,0,0,0,0,0,91,0,0,91,19,38,89,40,89,633,2128,8,89,4494,1820,804,0,0,120,120,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,2,1922000,1981999,1922.000,1982.000,chfdb,1,1,CHF,CHF,1,-98271120,94876603,-114070131,-80489867,92,78,12,0,598,237,78,90,207,28,14,13,13,13,13,13,13,13,13,13,12,12,12,12,2,92,0,0,0,0,0,4302,0,253,95,0,0,0,0,0,92,1,1,92,17,2,90,12,90,207,3025,6,90,1333,588,777,0,0,27,27,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,3,1982000,2041999,1982.000,2042.000,chfdb,1,1,CHF,CHF,1,-70847281,130027527,-142152597,-112422954,98,96,0,0,981,562,95,96,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,13,0,0,1,4408,0,334,103,0,0,0,0,0,97,0,0,97,0,0,95,0,96,7,2791,8,96,0,18,1514,102,0,2,0,2
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,4,2042000,2101999,2042.000,2102.000,chfdb,1,1,CHF,CHF,1,-84831731,139375881,-149024698,-101872585,98,96,0,0,956,282,95,96,16,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,97,1,3,1,0,0,4432,0,289,98,0,0,0,0,0,97,0,0,97,0,0,95,0,96,16,2803,8,96,0,42,759,102,0,3,1,2
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,5,2102000,2161999,2102.000,2162.000,chfdb,1,1,CHF,CHF,1,-90049399,140707994,-148922502,-97313818,96,88,6,0,1042,261,88,94,91,13,6,6,6,6,6,6,6,6,6,6,6,4,4,4,3,96,0,0,0,0,0,4376,0,300,98,0,0,0,0,0,96,1,1,96,2,3,94,6,94,91,2812,8,94,638,247,759,0,0,15,15,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,6,2162000,2221999,2162.000,2222.000,chfdb,1,1,CHF,CHF,1,-88752044,144567457,-156134625,-94432333,99,90,6,0,1045,270,90,97,116,15,10,8,8,7,7,7,7,7,7,7,7,7,6,6,5,98,0,0,0,0,0,4571,0,296,100,0,0,0,0,0,98,1,1,98,3,5,96,6,97,116,2960,8,96,625,306,768,0,0,18,18,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,7,2222000,2281999,2222.000,2282.000,chfdb,1,1,CHF,CHF,1,-84267693,130221378,-141545622,-101278236,96,93,0,0,962,271,93,94,18,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,1,3,1,0,0,4349,0,277,98,0,0,0,0,0,95,0,0,95,0,0,93,0,94,18,2823,8,93,0,49,745,104,0,2,0,2
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,8,2282000,2341999,2282.000,2342.000,chfdb,1,1,CHF,CHF,1,-74542203,119506861,-129680464,-110764380,97,95,0,0,975,499,95,95,19,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,47,0,0,4,3712,0,427,105,0,0,0,0,0,97,0,0,97,0,0,95,0,95,19,1985,10,95,0,51,1344,412,0,8,0,8
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,9,2342000,2401999,2342.000,2402.000,chfdb,1,1,CHF,CHF,1,-68202211,116683620,-142201194,-101955868,96,94,0,0,1286,467,94,94,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4425,0,330,96,0,0,0,0,0,96,0,0,96,0,0,94,0,94,12,2900,8,94,0,32,1271,0,0,0,0,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,10,2402000,2461999,2402.000,2462.000,chfdb,1,1,CHF,CHF,1,-82722282,79402540,-110225883,-85313829,92,83,7,0,1365,324,83,90,168,40,20,13,12,11,9,7,7,7,7,7,7,7,7,7,4,92,0,0,0,0,0,4394,0,339,94,0,0,0,0,0,92,1,1,92,2,4,90,7,90,168,2915,8,90,777,477,999,0,0,22,22,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,11,2462000,2521999,2462.000,2522.000,chfdb,1,1,CHF,CHF,1,-94712606,121688695,-129980367,-94609453,95,91,2,0,1053,362,91,93,66,20,7,5,4,3,3,3,3,3,3,3,3,3,2,1,1,95,0,0,0,0,0,4438,0,311,100,0,0,0,0,0,95,0,0,95,1,1,93,2,93,66,2886,8,93,215,181,1018,0,0,6,6,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,12,2522000,2581999,2522.000,2582.000,chfdb,1,1,CHF,CHF,1,-97153767,82072474,-92239607,-89495180,98,82,14,0,1122,363,82,96,236,29,16,15,15,15,15,15,15,15,15,15,15,14,14,13,11,98,0,0,0,0,0,4471,0,318,99,0,0,0,0,0,98,1,1,98,6,11,96,14,96,236,3081,8,96,1458,629,1133,0,0,40,40,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,13,2582000,2641999,2582.000,2642.000,chfdb,1,1,CHF,CHF,1,-103202078,127898346,-122852039,-99190011,91,84,5,0,1075,245,84,89,119,29,13,9,9,8,6,5,5,5,5,5,5,5,5,5,3,91,4,12,4,0,0,3024,0,282,96,0,1,0,0,0,91,1,1,91,2,3,89,5,89,119,1527,12,89,561,342,746,439,0,24,16,8
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,14,2642000,2701999,2642.000,2702.000,chfdb,3,3,AFF,AFF,1,-139598236,-66535271,-17172832,22018801,97,54,41,0,798,189,54,95,748,82,78,67,55,54,44,42,42,42,41,41,40,40,40,40,20,97,0,0,0,0,0,6069,0,277,98,0,0,0,0,0,97,0,0,97,10,20,95,41,95,748,3867,5,95,4315,2015,896,0,0,115,115,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,15,2702000,2761999,2702.000,2762.000,chfdb,1,1,CHF,CHF,1,-109399870,132973210,-123311685,-96934276,96,91,3,0,889,269,90,94,67,17,7,5,4,4,3,3,3,3,3,3,3,3,3,3,1,95,0,0,0,0,0,4424,0,286,96,0,1,0,0,0,95,0,0,95,1,1,94,3,94,67,2811,8,94,319,182,765,0,0,8,8,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,16,2762000,2821999,2762.000,2822.000,chfdb,1,1,CHF,CHF,1,-84066317,99720722,-128092798,-86102225,93,89,1,0,946,262,89,91,53,29,4,4,3,2,2,2,2,1,1,1,1,1,0,0,0,92,0,0,0,0,0,4245,0,281,93,0,0,0,0,0,92,0,0,92,0,0,90,1,90,53,2755,8,90,111,149,753,0,0,3,3,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,17,2822000,2881999,2822.000,2882.000,chfdb,1,1,CHF,CHF,1,-59667600,113247492,-132209329,-115819514,89,85,2,0,1106,506,85,87,53,13,7,6,3,3,3,2,2,2,2,2,2,2,2,2,0,89,1,21,0,0,1,3871,0,318,93,0,1,0,0,0,89,1,1,89,12,0,87,2,87,53,2126,10,87,229,155,1523,112,0,7,5,2
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,18,2882000,2941999,2882.000,2942.000,chfdb,1,1,CHF,CHF,1,-117387998,89359033,-92465758,-75795300,94,77,15,0,1202,306,77,92,237,26,18,15,15,15,15,15,15,15,15,15,15,15,14,14,14,94,0,0,0,0,0,4333,0,326,95,0,0,0,0,0,94,0,0,94,8,14,92,15,92,237,2798,8,92,1630,659,1017,0,0,44,44,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,19,2942000,3001999,2942.000,3002.000,chfdb,1,1,CHF,CHF,1,-107742084,61504650,-107629642,-45464826,97,77,18,0,1124,380,77,95,300,29,20,20,20,20,20,20,20,20,20,20,19,18,17,17,0,97,0,0,0,0,0,4376,0,300,99,0,0,0,0,0,97,0,0,97,0,0,95,18,95,300,2731,8,95,1894,808,1263,0,0,38,38,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,20,3002000,3061999,3002.000,3062.000,chfdb,1,1,CHF,CHF,1,-127194611,50314073,-66009910,-54513545,96,69,25,0,1128,204,68,94,377,33,25,25,25,25,25,25,25,25,25,25,24,24,23,23,18,95,0,0,0,0,0,4199,0,293,96,0,0,0,0,0,95,0,0,95,11,18,94,25,94,377,2724,8,94,2659,1026,768,0,0,68,68,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,21,3062000,3121999,3062.000,3122.000,chfdb,1,1,CHF,CHF,1,-82676921,133804774,-144041948,-104121364,96,93,0,0,1353,347,93,94,16,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,3,1,0,0,4474,0,328,96,0,0,0,0,0,95,0,0,95,0,0,93,0,93,16,2977,8,93,0,43,955,104,0,2,0,2
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,22,3122000,3181999,3122.000,3182.000,chfdb,1,1,CHF,CHF,1,-109006031,119578496,-118577409,-89564594,95,89,4,0,1288,267,89,93,89,26,9,6,4,4,4,4,4,4,4,4,4,4,4,4,2,95,0,0,0,0,0,3941,0,302,97,0,2,0,0,0,95,0,0,95,2,2,93,4,93,89,2136,10,93,430,244,768,0,0,10,10,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,23,3182000,3241999,3182.000,3242.000,chfdb,1,1,CHF,CHF,1,-81334694,132515087,-147998936,-99626004,96,94,0,0,1025,361,94,94,13,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4481,0,307,96,0,0,0,0,0,96,0,0,96,0,0,94,0,94,13,2831,8,94,0,35,983,0,0,0,0,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,24,3242000,3301999,3242.000,3302.000,chfdb,3,3,AFF,AFF,1,-140460684,-18047090,-62376649,21695433,92,46,44,0,661,136,46,90,671,50,45,45,45,45,45,45,44,44,44,44,44,44,44,43,21,92,0,0,0,0,0,3320,0,265,97,0,0,0,0,0,92,0,0,92,20,21,90,44,90,671,1772,10,90,4888,1908,756,0,0,110,110,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,25,3302000,3361999,3302.000,3362.000,chfdb,1,1,CHF,CHF,1,-83159723,127048187,-144005572,-97220853,96,94,0,0,1213,370,94,94,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,4477,0,308,96,0,0,0,0,0,96,0,0,96,0,0,94,0,94,13,2956,8,94,0,35,1007,0,0,0,0,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,26,3362000,3421999,3362.000,3422.000,chfdb,1,1,CHF,CHF,1,-114816843,133293783,-117514466,-96122003,98,84,12,0,1083,252,84,96,192,16,13,13,13,13,13,13,13,13,12,12,12,12,12,12,8,98,0,0,0,0,0,4372,0,301,99,0,1,0,0,0,98,1,1,98,5,8,96,12,96,192,2786,8,96,1250,512,768,0,0,33,33,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,27,3422000,3481999,3422.000,3482.000,chfdb,1,1,CHF,CHF,1,-81373866,150456093,-165759155,-98118302,98,96,0,0,1079,288,96,96,11,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,4465,0,295,101,0,0,0,0,0,98,0,0,98,0,0,96,0,96,11,2853,8,96,0,29,768,0,0,1,1,0
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,28,3482000,3541999,3482.000,3542.000,chfdb,1,1,CHF,CHF,1,-73145408,118211925,-129771779,-111071631,91,87,2,0,1143,402,87,89,46,13,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,91,2,29,1,0,2,4223,0,364,93,0,0,0,0,0,91,0,0,91,7,1,89,2,89,46,2781,8,89,224,132,1182,219,0,10,5,5
37,train,CHF,1,chf02,1,3,train/CHF/chf02/chf02_30min_w001.mem,1802000,3601999,29,3542000,3601999,3542.000,3602.000,chfdb,1,1,CHF,CHF,1,-119170404,120343371,-108176117,-90641537,95,83,10,0,984,329,83,93,185,33,16,13,12,11,10,10,10,10,10,10,10,10,10,10,3,95,4,36,2,0,2,4380,0,343,98,0,2,0,0,0,95,1,1,95,4,3,93,10,93,185,2729,8,93,1075,509,1014,421,0,32,24,8
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,0,9002000,9061999,9002.000,9062.000,chfdb,3,3,AFF,AFF,1,-138770086,-55134619,-13477161,6310022,101,43,55,4,379,229,43,99,888,72,66,63,59,58,58,58,58,58,57,57,57,57,55,55,31,100,3,45,2,0,1,4618,4,329,103,0,0,0,0,0,100,0,0,100,18,31,98,55,99,888,3307,6,98,5612,2296,1363,297,0,150,144,6
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,1,9062000,9121999,9062.000,9122.000,chfdb,3,3,AFF,AFF,1,-129862336,-79280940,-39014951,47742660,99,49,48,2,665,222,48,97,905,91,86,77,71,65,63,56,55,54,54,52,48,47,45,41,22,99,2,1,2,0,0,7341,2,305,101,0,0,0,0,0,99,0,0,99,13,22,97,48,97,905,4389,4,97,4948,2388,1184,202,0,139,135,4
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,2,9122000,9181999,9122.000,9182.000,chfdb,3,3,AFF,AFF,1,-140784582,-74347136,-27861218,40070950,100,37,61,11,555,213,37,98,1008,77,72,69,68,68,68,68,68,68,67,66,64,63,62,60,31,100,0,0,0,0,0,4738,11,306,100,0,0,0,0,0,100,0,0,100,27,31,98,61,98,1008,3420,6,98,6224,2633,1473,0,0,160,160,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,3,9182000,9241999,9182.000,9242.000,chfdb,3,3,AFF,AFF,1,-146139219,-16836332,-60476769,24203446,100,51,47,9,556,153,51,98,736,57,50,49,49,49,49,49,49,49,49,49,49,48,46,45,23,100,1,6,1,0,0,4941,9,306,100,0,1,0,0,0,100,0,0,100,21,23,98,47,98,736,3487,6,98,4795,1922,768,100,0,121,119,2
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,4,9242000,9301999,9242.000,9302.000,chfdb,3,3,AFF,AFF,1,-139753137,-61121011,-34026813,35972318,99,32,65,14,572,63,32,97,998,72,68,68,68,68,68,68,67,66,65,65,65,64,63,63,49,99,0,0,0,0,0,4170,14,285,99,0,0,0,0,0,99,0,0,99,27,49,97,65,97,998,2828,8,97,6701,2633,504,0,0,182,182,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,5,9302000,9361999,9302.000,9362.000,chfdb,3,3,AFF,AFF,1,-123394801,-73356887,-22752155,19770785,100,46,52,8,541,224,46,98,837,72,59,56,56,56,56,56,56,56,54,54,53,53,52,48,33,100,0,0,0,0,0,4284,8,307,100,0,0,0,0,0,100,0,0,100,23,33,98,52,98,837,2814,8,98,5306,2186,1246,0,0,141,141,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,6,9362000,9421999,9362.000,9422.000,chfdb,3,3,AFF,AFF,1,-144828527,-42157143,-34930836,21186643,99,51,46,4,584,137,51,97,769,72,56,54,52,51,51,51,51,50,50,50,48,45,44,44,29,98,0,0,0,0,0,4112,4,283,100,0,0,0,0,0,98,0,0,98,18,29,97,46,97,769,2829,8,97,4742,2029,687,0,0,126,126,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,7,9422000,9481999,9422.000,9482.000,chfdb,1,1,CHF,CHF,1,-138030662,-3980477,-38970451,-16695876,100,57,41,2,373,160,56,98,637,50,45,42,42,42,42,42,42,42,42,42,42,41,41,40,31,99,0,0,0,0,0,4185,2,273,100,0,0,0,0,0,99,0,0,99,18,31,98,41,98,637,2757,8,98,4183,1664,731,0,0,114,114,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,8,9482000,9541999,9482.000,9542.000,chfdb,1,1,CHF,CHF,1,-142993563,3879744,-57381070,-1573893,102,58,42,0,632,201,58,100,714,56,51,50,50,49,49,49,49,49,49,48,47,44,38,36,29,102,1,19,0,0,1,4356,0,391,105,0,1,0,0,0,102,0,0,102,16,29,100,42,100,714,2847,8,100,4200,1827,887,98,0,122,120,2
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,9,9542000,9601999,9542.000,9602.000,chfdb,3,3,AFF,AFF,1,-142950892,-82692257,-18723702,35845620,103,23,78,4,620,365,23,101,1275,94,93,92,90,90,90,90,89,87,84,81,79,74,71,71,22,103,11,137,5,0,6,5761,3,521,122,0,1,0,0,0,103,0,0,103,43,22,101,78,101,1275,4037,5,101,7722,3231,4062,1067,0,212,190,22
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,10,9602000,9661999,9602.000,9662.000,chfdb,3,3,AFF,AFF,1,-159755774,-54427379,-59828498,68802895,105,32,71,8,641,105,31,103,1204,85,84,84,84,84,83,83,83,82,81,80,77,76,69,69,37,105,0,0,0,0,0,4933,8,320,106,0,0,0,0,0,105,0,0,105,19,37,103,71,103,1204,3518,6,103,6893,2992,867,0,0,192,192,0
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,11,9662000,9721999,9662.000,9722.000,chfdb,3,3,AFF,AFF,1,-147201485,-46076857,-53303242,44078847,101,41,58,4,573,166,41,99,946,75,68,67,67,66,65,65,63,63,63,60,60,59,53,52,27,101,5,14,5,0,0,3722,4,281,102,0,1,0,0,0,101,0,0,101,25,27,99,58,99,946,1996,10,99,5858,2446,1036,495,0,161,151,10
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,12,9722000,9781999,9722.000,9782.000,chfdb,3,3,AFF,AFF,1,-146080271,-74837079,-39019489,55336505,92,30,60,8,586,152,30,90,1006,80,73,71,70,68,68,67,67,67,67,66,66,60,59,57,20,92,1,19,0,0,1,3349,8,302,98,0,0,0,0,0,92,0,0,92,22,20,90,60,90,1006,1921,10,90,6666,2861,1297,108,0,150,148,2
39,train,CHF,1,chf02,5,5,train/CHF/chf02/chf02_30min_w005.mem,9002000,10801999,13,9782000,9841999,9782.000,9842.000,chfdb,3,3,AFF,AFF,1,-152527926,-78697559,-43905307,69357102,94,25,67,10,550,50,25,92,1071,85,81,74,72,72,71,71,71,71,70,70,69,68,66,60,27,93,0,0,0,0,0,3195,10,253,99,0,0,0,0,0,93,0,0,93,25,27,91,66,92,1071,1808,10,92,7282,2980,512,0,0,166,166,0
