case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,c24_mem_NSR,c24_mem_CHF,c24_mem_ARR,c24_mem_AFF,mem_file
171,CHF,1,1,1,1,99,89,7,189,4538,1111,89,97,285,67,45,39,27,19,15,14,9,8,7,7,7,7,7,7,-57121,-94542,-31630,-27688,1,0,0,0,98,5,22,5,0,2,0,0,0,0,0,0,5741,185,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1,4,1,0,0,98,0,0,98,5,1,96,7,97,285,-31630,-38721327,-29831796,-51382842,-79292849,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0059_CHF_chf05_60s_26020000ms.mem
172,CHF,1,1,1,1,107,92,13,102,3325,1294,92,105,395,64,60,49,37,26,24,22,17,15,15,15,13,13,13,12,-130491,-33757,-62935,-32057,4,0,0,0,107,20,242,15,0,9,0,0,0,0,0,0,7426,98,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,5,8,5,1,0,107,0,0,107,15,4,105,13,105,395,-62935,-73886092,29022591,-72678971,-78301331,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0060_CHF_chf05_60s_34320000ms.mem
173,CHF,1,1,1,1,107,102,3,185,4090,1488,102,105,264,61,46,40,29,21,16,14,12,7,3,3,3,3,3,3,-166204,-144232,49884,-36857,1,0,0,0,107,29,227,29,1,0,0,0,0,0,0,0,7910,177,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,17,20,17,1,1,107,0,0,107,12,1,105,3,105,264,49884,-56393317,-24590391,-35195421,-82452125,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0061_CHF_chf05_60s_42170000ms.mem
174,CHF,1,1,1,1,95,91,1,185,4322,1233,91,93,173,53,37,26,20,11,8,4,3,2,2,2,2,1,1,1,-113620,-81240,24852,-55929,0,0,0,0,94,7,100,7,0,1,0,0,0,0,0,0,4738,183,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,69,9,1,1,94,0,0,94,0,0,92,1,93,173,24852,-84998971,1948448,-24597296,-90313762,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0062_CHF_chf05_60s_49400000ms.mem
175,CHF,1,1,1,1,90,88,0,159,3667,1121,88,88,139,44,28,25,19,10,7,5,1,0,0,0,0,0,0,0,29678,-45804,-123923,-57851,0,0,0,0,90,3,31,3,0,0,0,0,0,0,0,0,3818,159,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,45,0,0,0,90,0,0,90,0,0,88,0,88,139,-123923,-39323015,-1204617,-52004336,-103413982,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0063_CHF_chf05_60s_51670000ms.mem
176,CHF,1,1,1,1,92,90,0,183,4697,1424,90,90,28,11,5,5,4,1,1,1,0,0,0,0,0,0,0,0,47887,34633,-260772,-66745,0,0,0,0,92,4,52,4,0,0,0,0,0,0,0,0,2845,183,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,72,15,1,0,92,0,0,92,0,0,90,0,90,28,-260772,-48256642,96110423,-120356134,-119142776,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0064_CHF_chf05_60s_52240000ms.mem
177,CHF,1,1,1,1,93,87,4,181,4827,1208,87,91,112,24,12,11,10,9,7,6,6,4,4,4,4,4,4,3,446,16979,-202218,-35617,1,0,0,0,93,4,62,3,0,1,0,0,0,0,0,0,2842,181,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,52,4,0,0,93,0,0,93,1,1,91,4,91,112,-202218,-79041108,84834086,-88679858,-112336626,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0065_CHF_chf05_60s_57250000ms.mem
178,CHF,1,1,1,1,81,73,6,0,15,280,73,79,166,49,21,17,10,8,7,6,6,6,6,6,6,6,6,6,-107011,-36022,41578,35428,3,0,0,0,81,14,41,14,0,0,0,0,0,0,0,0,8386,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,14,0,0,0,81,1,1,81,2,3,79,6,79,166,41578,-122527735,66012807,-37077732,-106566081,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0268_CHF_chf07_60s_980000ms.mem
179,CHF,1,2,1,0,91,76,13,1,95,690,76,89,396,73,55,47,39,29,22,20,18,16,14,14,13,13,12,11,-126419,-44769,28907,12193,4,0,0,0,91,8,54,7,0,2,0,0,0,0,0,0,5227,1,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,3,1,0,0,91,0,0,91,2,4,89,13,89,396,28907,-86409862,-14200389,-9538502,-89020385,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0269_CHF_chf07_60s_7530000ms.mem
180,CHF,1,1,1,1,88,57,29,2,398,173,56,86,588,65,57,51,48,44,42,40,36,33,32,31,30,28,26,25,-236125,-28407,60449,113179,13,0,0,0,88,22,64,21,0,1,0,0,0,0,0,0,6384,2,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,4,1,0,0,88,0,0,88,15,13,86,29,86,588,60449,-138826993,-2681391,-29872699,-27740443,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0270_CHF_chf07_60s_14660000ms.mem
181,CHF,1,1,1,1,80,75,3,0,788,148,75,78,96,31,8,8,7,7,4,4,4,4,4,3,3,3,3,3,-51802,37527,-95530,42838,1,0,0,0,80,4,15,4,0,0,0,0,0,0,0,0,3662,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1,0,0,0,80,0,0,80,1,1,78,3,78,96,-95530,-111498790,105490002,-100741770,-91751500,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0271_CHF_chf07_60s_22070000ms.mem
182,CHF,1,2,1,0,86,70,13,0,270,462,70,84,402,62,52,46,38,31,27,24,23,20,19,14,12,12,12,10,-89500,-13505,-25370,25066,5,0,0,0,85,8,80,6,0,3,0,0,0,0,0,0,6310,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,24,0,0,0,85,0,0,85,7,5,83,13,84,402,-25370,-139544475,5594385,27110808,-90933783,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0272_CHF_chf07_60s_23320000ms.mem
183,CHF,1,1,1,1,79,63,14,2,876,178,63,77,401,52,40,39,36,31,30,29,27,25,22,14,14,14,14,14,-141611,-31681,1732,73010,7,0,0,0,79,21,62,21,0,0,0,0,0,0,0,0,8368,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1,0,0,0,79,0,0,79,5,7,77,14,77,401,1732,-120126802,24329738,-35597898,-67411072,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0273_CHF_chf07_60s_24650000ms.mem
184,CHF,1,1,1,1,80,72,6,4,1015,213,71,78,153,37,17,11,9,9,9,9,9,7,6,6,6,6,6,6,-67424,29556,-41970,35504,3,0,0,0,79,1,4,1,0,0,0,0,0,0,0,0,4642,4,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,79,1,1,79,2,3,78,6,78,153,-41970,-88626568,78135355,-86650776,-101156495,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0274_CHF_chf07_60s_31620000ms.mem
185,CHF,1,1,1,1,77,66,9,0,791,184,66,75,436,69,67,62,51,38,27,24,22,18,12,10,10,9,9,8,-58663,-54915,16161,20546,3,0,0,0,77,9,26,9,0,0,0,0,0,0,0,0,6957,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,2,1,0,0,77,0,0,77,2,3,75,9,75,436,16161,-111620943,39140027,-37441820,-87482836,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0275_CHF_chf07_60s_34590000ms.mem
186,CHF,1,1,1,1,77,72,3,0,748,144,72,75,94,32,11,7,6,5,4,4,4,3,3,3,3,3,3,3,-47849,29622,-78380,33713,1,0,0,0,77,3,10,3,0,0,0,0,0,0,0,0,4116,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,77,0,0,77,1,1,75,3,75,94,-78380,-106671559,101024094,-94462787,-97882148,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0276_CHF_chf07_60s_35210000ms.mem
187,CHF,1,1,1,1,78,70,6,0,790,140,70,76,151,34,16,11,11,10,8,8,8,8,7,6,6,6,6,6,-69457,31785,-44405,43073,3,0,0,0,78,4,12,4,0,0,0,0,0,0,0,0,3936,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,2,0,0,0,78,1,1,78,2,3,76,6,76,151,-44405,-97567789,92039109,-94030216,-98156475,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0277_CHF_chf07_60s_35520000ms.mem
188,CHF,1,1,1,1,80,68,10,0,415,136,68,78,482,72,64,62,57,48,33,27,26,23,20,14,12,8,8,8,-73828,-61766,9856,52383,4,0,0,0,80,12,31,12,0,0,0,0,0,0,0,0,6448,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,0,0,80,0,0,80,2,4,78,10,78,482,9856,-117368712,27401701,-44227054,-62874526,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0278_CHF_chf07_60s_39260000ms.mem
189,CHF,1,1,1,1,77,75,0,0,0,285,75,75,151,56,40,24,15,8,6,2,0,0,0,0,0,0,0,0,-11684,-43470,2147,-12629,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,5476,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,2,0,0,0,76,0,0,76,0,0,75,0,75,151,2147,-66232474,7504206,-46384115,-92905260,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0279_CHF_chf07_60s_42140000ms.mem
190,CHF,1,1,1,1,69,63,4,0,300,124,63,67,325,62,54,47,41,31,23,17,16,12,6,4,3,3,3,3,10013,-45535,-8456,-1805,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,6178,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,1,0,0,0,69,0,0,69,1,1,67,4,67,325,-8456,-87665578,6845408,-33640889,-82563886,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0280_CHF_chf07_60s_51270000ms.mem
191,CHF,1,1,1,1,70,65,3,1,18,159,65,68,144,38,21,18,15,13,6,4,4,4,4,4,4,3,3,3,-23544,2633,-48212,14367,1,0,0,0,70,4,12,4,0,0,0,0,0,0,0,0,4267,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,70,0,0,70,1,1,68,3,68,144,-48212,-39830455,21606219,-80303691,-97478808,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0281_CHF_chf07_60s_54750000ms.mem
192,CHF,1,1,1,1,70,57,11,0,0,119,57,68,328,48,35,31,30,28,23,22,21,18,17,15,11,11,9,9,-82487,-23018,-2750,44412,7,0,0,0,70,13,21,13,0,0,0,0,0,0,0,0,4664,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,70,0,0,70,5,7,68,11,68,328,-2750,-98339301,16910487,-43481782,-71611701,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0282_CHF_chf07_60s_55210000ms.mem
193,CHF,1,1,1,1,72,60,10,0,0,117,60,70,280,44,30,29,29,23,18,16,16,16,15,11,9,8,8,8,-73536,-11352,-172,47112,4,0,0,0,72,12,23,12,0,0,0,0,0,0,0,0,5210,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,72,1,1,72,4,4,70,10,70,280,-172,-88361821,42012208,-64524892,-85892570,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0283_CHF_chf07_60s_56140000ms.mem
194,CHF,1,1,1,1,71,57,12,0,10,135,56,69,399,65,55,51,36,31,26,23,19,17,16,14,13,12,11,10,-78533,-63974,52080,26960,6,0,0,0,71,12,20,12,0,0,0,0,0,0,0,0,6273,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,71,0,0,71,4,6,69,12,69,399,52080,-93967145,-8215014,-25880995,-68474793,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0284_CHF_chf07_60s_56960000ms.mem
195,CHF,1,1,1,1,72,63,7,0,359,162,63,70,389,56,51,49,47,38,32,26,22,18,14,11,7,6,6,6,4716,-16540,-63093,22168,3,0,0,0,72,1,3,1,0,0,0,0,0,0,0,0,5501,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1,0,0,0,72,0,0,72,2,3,70,7,70,389,-63093,-87956649,28733169,-51373458,-84956059,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0285_CHF_chf07_60s_60910000ms.mem
196,CHF,1,1,1,1,70,68,0,0,293,136,68,68,269,55,52,47,36,23,20,15,11,8,2,0,0,0,0,0,57197,-33654,-55601,-17080,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,6534,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,70,0,0,70,0,0,68,0,68,269,-55601,-55273842,29076091,-76622515,-92277165,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0286_CHF_chf07_60s_62020000ms.mem
197,CHF,1,1,1,1,70,62,6,0,3,124,62,68,263,53,38,31,24,21,20,15,13,8,7,7,7,7,6,6,-31164,-35333,24842,17236,3,0,0,0,70,4,6,4,0,0,0,0,0,0,0,0,6066,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,70,1,1,70,3,3,68,6,68,263,24842,-85976455,32532485,-47044090,-96210774,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0287_CHF_chf07_60s_65280000ms.mem
198,CHF,1,1,1,1,70,63,5,0,784,126,63,68,243,32,23,20,20,20,19,19,19,19,16,14,7,5,5,5,-82396,-13781,-63147,67584,0,0,0,0,70,21,50,21,0,0,0,0,0,0,0,0,7688,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,70,0,0,70,0,0,68,5,68,243,-63147,-92319881,78132813,-91625314,-93320169,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0288_CHF_chf07_60s_67420000ms.mem
199,CHF,1,1,1,1,72,67,3,0,53,176,67,70,285,60,57,49,36,27,19,12,9,7,5,4,0,0,0,0,22956,-63371,-13436,-9884,0,0,0,0,72,7,17,7,0,0,0,0,0,0,0,0,5749,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,2,0,0,0,72,0,0,72,0,0,70,3,70,285,-13436,-81301767,41846806,-58070569,-97560867,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0289_CHF_chf07_60s_69280000ms.mem
200,CHF,1,1,1,1,70,64,4,0,0,128,64,68,127,31,17,9,8,8,6,6,6,6,6,5,5,5,5,4,-29731,21490,-66024,27378,1,0,0,0,70,2,6,2,0,0,0,0,0,0,0,0,4048,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,70,0,0,70,2,1,68,4,68,127,-66024,-96668900,75913647,-75175432,-101338801,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0290_CHF_chf08_60s_3660000ms.mem
201,CHF,1,1,1,1,67,59,6,0,0,118,59,65,137,36,20,9,6,6,6,6,6,6,6,6,6,6,6,6,-45529,7671,3916,17162,3,0,0,0,67,1,4,1,0,0,0,0,0,0,0,0,3828,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,67,1,1,67,2,3,65,6,65,137,3916,-76538802,37398614,-54380221,-103318484,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0291_CHF_chf08_60s_4390000ms.mem
202,CHF,1,1,1,1,70,66,2,0,32,149,66,68,106,43,22,9,6,4,3,3,2,2,2,2,2,2,2,2,-33125,-15235,-8938,10591,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3844,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,70,0,0,70,0,0,68,2,68,106,-8938,-60072708,24510056,-71514337,-91272040,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0292_CHF_chf08_60s_7430000ms.mem
203,CHF,1,1,1,1,75,73,0,0,0,10,73,73,42,32,8,2,0,0,0,0,0,0,0,0,0,0,0,0,-12387,19521,-73128,32764,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,3892,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,0,0,75,0,0,73,0,73,42,-73128,-75963318,65968945,-105334201,-82002682,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0293_CHF_chf08_60s_9100000ms.mem
204,CHF,1,1,1,1,70,61,6,0,14,122,61,68,139,44,18,9,6,6,6,6,6,6,6,6,6,6,5,3,-64465,-9901,2500,26737,2,0,0,0,69,2,10,2,0,0,0,0,0,0,0,0,3835,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,69,0,0,69,1,2,67,6,68,139,2500,-93273709,32764276,-45843168,-92183799,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0294_CHF_chf08_60s_13820000ms.mem
205,CHF,1,1,1,1,79,74,3,0,16,0,74,77,88,39,10,3,3,3,3,3,3,3,3,3,3,3,3,3,-53467,11382,-42830,52244,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,4311,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79,0,0,79,1,1,77,3,77,88,-42830,-97506427,61758955,-88057415,-74851298,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0295_CHF_chf08_60s_14560000ms.mem
206,CHF,1,1,1,1,81,74,5,2,63,34,74,79,104,32,9,6,5,5,5,5,5,5,5,5,5,5,4,3,-41430,38083,-91568,56113,2,0,0,0,81,1,7,1,0,0,0,0,0,0,0,0,4379,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,81,0,0,81,2,2,79,5,79,104,-91568,-66757453,57446166,-107520404,-79561921,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0296_CHF_chf08_60s_16420000ms.mem
207,CHF,1,1,1,1,73,68,3,0,0,57,68,71,76,28,8,4,3,3,3,3,3,3,3,3,3,3,3,3,-19301,35344,-86411,33792,1,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,3360,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73,0,0,73,1,1,71,3,71,76,-86411,-88949020,74322071,-95095291,-87333509,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0297_CHF_chf08_60s_21350000ms.mem
208,CHF,1,1,1,1,76,71,3,3,447,210,71,74,70,25,8,4,3,3,3,3,3,3,3,3,3,2,2,2,-18920,44697,-115370,27285,0,0,0,0,76,1,7,1,0,0,0,0,0,0,0,0,3679,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76,0,0,76,0,0,74,3,74,70,-115370,-80847370,91018093,-105387269,-101603111,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0298_CHF_chf08_60s_23130000ms.mem
209,CHF,1,1,1,1,88,81,5,2,141,329,81,86,112,22,9,8,7,7,7,7,6,6,6,6,6,5,5,5,-20665,73938,-174123,46219,1,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,3868,2,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,88,0,0,88,3,1,86,5,86,112,-174123,-64593008,84553504,-119454860,-95056634,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0299_CHF_chf08_60s_33750000ms.mem
210,CHF,1,1,1,1,82,77,3,0,0,147,77,80,69,24,6,3,3,3,3,3,3,3,3,3,3,3,3,3,-17261,56674,-133433,43402,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,3731,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,82,0,0,82,1,1,80,3,80,69,-133433,-96660190,89744370,-103555007,-87117081,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0300_CHF_chf08_60s_43670000ms.mem
211,CHF,1,1,1,1,73,70,0,0,0,140,70,71,37,28,7,2,0,0,0,0,0,0,0,0,0,0,0,0,-973,28031,-89767,15759,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3986,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72,0,0,72,0,0,70,0,71,37,-89767,-68589181,73875232,-108564575,-93589853,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0301_CHF_chf08_60s_44800000ms.mem
212,CHF,1,1,1,1,72,66,4,0,0,132,66,70,95,30,8,7,7,6,6,5,4,4,4,4,4,3,2,1,-13401,32346,-93479,28257,1,0,0,0,71,1,5,1,0,0,0,0,0,0,0,0,2997,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,71,0,0,71,1,1,70,4,70,95,-93479,-84520169,86901468,-99154841,-100291293,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0302_CHF_chf08_60s_46810000ms.mem
213,CHF,1,1,1,1,81,78,1,0,0,280,78,79,46,16,4,3,3,3,3,3,3,2,1,1,1,1,1,1,18502,70591,-182377,25051,0,0,0,0,81,1,2,1,0,0,0,0,0,0,0,0,3369,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,81,0,0,81,0,0,79,1,79,46,-182377,-77311801,109653245,-119676204,-108894176,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0303_CHF_chf08_60s_48380000ms.mem
214,CHF,1,1,1,1,80,75,3,0,37,225,75,78,65,22,5,3,3,3,3,3,3,3,3,3,3,3,3,2,-13276,57607,-141418,35974,0,0,0,0,80,1,1,1,0,0,0,0,0,0,0,0,4271,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0,0,80,2,0,78,3,78,65,-141418,-86814093,98085437,-105537997,-102961313,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0304_CHF_chf08_60s_49630000ms.mem
