case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,old_case_id,old_balanced_split
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,19,6542000,6601999,6542.000,6602.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,20,6602000,6661999,6602.000,6662.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,21,6662000,6721999,6662.000,6722.000,afdb,1,1,CHF,CHF,1,-22809992,6823658,-26366328,-153763111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,22,6722000,6781999,6722.000,6782.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,23,6782000,6841999,6782.000,6842.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,24,6842000,6901999,6842.000,6902.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,25,6902000,6961999,6902.000,6962.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,26,6962000,7021999,6962.000,7022.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,27,7022000,7081999,7022.000,7082.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,28,7082000,7141999,7082.000,7142.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
46,train,AFF,3,07162,3,19,val/AFF/07162/07162_30min_w003.mem,5402000,7201999,29,7142000,7201999,7142.000,7202.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,121,val
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,0,10802000,10861999,10802.000,10862.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,1,10862000,10921999,10862.000,10922.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,2,10922000,10981999,10922.000,10982.000,afdb,1,1,CHF,CHF,1,-22879598,6916473,-26469178,-153632669,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,140,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,3,10982000,11041999,10982.000,11042.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,4,11042000,11101999,11042.000,11102.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,5,11102000,11161999,11102.000,11162.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,6,11162000,11221999,11162.000,11222.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,7,11222000,11281999,11222.000,11282.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,8,11282000,11341999,11282.000,11342.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,9,11342000,11401999,11342.000,11402.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,10,11402000,11461999,11402.000,11462.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,11,11462000,11521999,11462.000,11522.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,12,11522000,11581999,11522.000,11582.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,13,11582000,11641999,11582.000,11642.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,14,11642000,11701999,11642.000,11702.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,15,11702000,11761999,11702.000,11762.000,afdb,2,2,ARR,ARR,1,-7699934,-69349344,268129,-109344406,3,0,1,0,0,0,0,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,1,0,1,1,1,15,7,4,1,10000,3840,0,0,0,2,2,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,16,11762000,11821999,11762.000,11822.000,afdb,0,0,NSR,NSR,1,-7676711,-55274498,-10865535,-109658661,7,1,4,0,0,0,1,5,65,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,7,5,0,5,0,0,122,0,0,9,0,0,0,0,0,7,0,0,7,5,0,5,4,5,65,31,4,5,8000,3328,0,7142,0,19,9,10,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,17,11822000,11881999,11822.000,11882.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,18,11882000,11941999,11882.000,11942.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,19,11942000,12001999,11942.000,12002.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,20,12002000,12061999,12002.000,12062.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,21,12062000,12121999,12062.000,12122.000,afdb,1,1,CHF,CHF,1,-22809992,6823658,-26366328,-153763111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,22,12122000,12181999,12122.000,12182.000,afdb,2,2,ARR,ARR,1,-22142094,-60981059,-7265279,-93531620,10,0,8,0,0,0,0,8,120,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,10,5,1,5,0,0,299,0,2,18,0,0,0,0,0,10,0,0,10,3,1,8,8,8,120,94,4,8,10000,3840,0,5000,0,27,17,10,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,23,12182000,12241999,12182.000,12242.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,24,12242000,12301999,12242.000,12302.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,25,12302000,12361999,12302.000,12362.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,26,12362000,12421999,12362.000,12422.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,27,12422000,12481999,12422.000,12482.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,28,12482000,12541999,12482.000,12542.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
47,train,AFF,3,07162,6,20,train/AFF/07162/07162_30min_w006.mem,10802000,12601999,29,12542000,12601999,12542.000,12602.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,train
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,0,14402000,14461999,14402.000,14462.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,1,14462000,14521999,14462.000,14522.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,2,14522000,14581999,14522.000,14582.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,3,14582000,14641999,14582.000,14642.000,afdb,1,1,CHF,CHF,1,-24174160,29845318,-22700341,-175911458,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,174,0,2,5,0,0,0,0,0,3,0,0,3,0,0,1,0,1,1,19,4,1,0,256,0,3333,0,2,0,2,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,4,14642000,14701999,14642.000,14702.000,afdb,2,2,ARR,ARR,1,-18121408,-49423770,-9662464,-109054850,7,0,5,0,0,0,0,5,60,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,7,1,0,1,0,0,76,0,0,9,0,0,0,0,0,7,0,0,7,5,0,5,5,5,60,44,4,5,10000,3072,0,1428,0,11,9,2,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,5,14702000,14761999,14702.000,14762.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,6,14762000,14821999,14762.000,14822.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,7,14822000,14881999,14822.000,14882.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,8,14882000,14941999,14882.000,14942.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,9,14942000,15001999,14942.000,15002.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,10,15002000,15061999,15002.000,15062.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,11,15062000,15121999,15062.000,15122.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,12,15122000,15181999,15122.000,15182.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,13,15182000,15241999,15182.000,15242.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,14,15242000,15301999,15242.000,15302.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
48,train,AFF,3,07162,8,21,test/AFF/07162/07162_30min_w008.mem,14402000,16201999,15,15302000,15361999,15302.000,15362.000,afdb,1,1,CHF,CHF,1,-22740386,6730843,-26263478,-153893553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,123,test
